# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
  3428    10.22518     1.87261     4.48339     0.18388     0.30219     0.34593     0.26187     0.28532
  3429     2.09517     0.55711    14.69393     0.18992     0.31152     0.27010     0.25765     0.26750
  3430     8.97549     8.09904     3.35448     0.14551     0.29191     0.26227     0.30254     0.27681
  3431     0.64481     7.12056    12.58313     0.17471     0.25949     0.35973     0.20655     0.26782
  3432     7.04008     3.80370    15.16812     0.13119     0.25792     0.31548     0.27536     0.29105
  3433    15.30321    14.01761    10.64617     0.14194     0.22381     0.25724     0.24042     0.24714
  3434     6.29863     4.44934     7.72410     0.13190     0.30893     0.33503     0.28965     0.29355
  3435    14.01805    10.01342     4.10325     0.10546     0.30396     0.27015     0.25250     0.26685
  3436     7.15301     2.68206     1.88107     0.16222     0.42159     0.35773     0.28655     0.31270
  3437     4.24032     9.89642     8.05326     0.23737     0.28168     0.35653     0.31836     0.28151
  3438    12.08354     7.18317     2.64334     0.13361     0.36191     0.31304     0.25037     0.26042
  3439     6.38121     1.18443     9.02318     0.16940     0.32881     0.19836     0.21511     0.25774
  3440    10.94277    16.45683    11.77326     0.17427     0.38640     0.26361     0.33436     0.30595
  3441     5.18639     7.40029    12.84267     0.15344     0.32784     0.26187     0.21376     0.25812
  3442     8.99930     8.51063     9.32868     0.11536     0.39946     0.21995     0.21700     0.28076
  3443     5.40765     4.13440    12.39956     0.17129     0.22550     0.33685     0.18130     0.19803
  3444    12.85162    10.88243     4.06713     0.15899     0.26700     0.31646     0.23246     0.22217
  3445    14.46381    14.12814     8.82777     0.16713     0.35336     0.29292     0.25387     0.29547
  3446     9.31902    11.65351    13.55632     0.23832     0.32320     0.21513     0.23742     0.24585
  3447     0.65167     9.99548     9.35791     0.20919     0.42033     0.32560     0.26890     0.33883
  3448     1.83259    16.18517    14.78032     0.17256     0.31159     0.28870     0.30642     0.30651
  3449    13.33221     9.77315     2.34784     0.11409     0.27980     0.27531     0.30305     0.22103
  3450     9.74628     8.96583    11.82263     0.26896     0.40892     0.30102     0.30217     0.34461
  3451     4.82792    15.41941     4.04542     0.18185     0.17984     0.30163     0.27433     0.26535
  3452    12.71715    10.57287     8.19286     0.16482     0.22148     0.17515     0.27130     0.21063
  3453     8.80959    13.27972     9.27640     0.15277     0.38472     0.25490     0.23961     0.28194
  3454    14.47851     0.71315     5.33453     0.23993     0.40900     0.29394     0.29750     0.34519
  3455    16.75551    11.44830     7.70775     0.17949     0.30263     0.30756     0.26026     0.22078
  3456    10.45660    13.50409     7.93146     0.13152     0.19205     0.30275     0.23399     0.25119
  3457     0.58455    11.67944    12.81044     0.11933     0.24386     0.30776     0.20264     0.23226
  3458     6.36998     5.03517    13.49349     0.21342     0.27856     0.33236     0.25271     0.27629
  3459     6.61958    11.02857     5.70104     0.17936     0.36902     0.33134     0.31232     0.29291
  3460     0.18890    15.18876    15.19381     0.17431     0.32731     0.24306     0.27633     0.27326
  3461     1.71408    11.88294     1.94349     0.11883     0.28308     0.24552     0.26088     0.27389
  3462    10.63373     4.07693     0.97013     0.14869     0.35739     0.17863     0.25376     0.34007
  3463     7.44477     8.78605     4.11245     0.16537     0.29928     0.27340     0.26450     0.25260
  3464     8.94651    14.20639     4.68196     0.12325     0.34775     0.31722     0.23625     0.28189
  3465     2.12174    10.06675    14.25574     0.20498     0.23335     0.35232     0.24431     0.22517
  3466     1.14279     4.88851    11.83542     0.22887     0.29221     0.31173     0.25867     0.28696
  3467     7.54600     6.88230     5.51459     0.19812     0.36666     0.31635     0.25440     0.30252
  3468     0.27336    13.90239    13.33691     0.19578     0.40252     0.38509     0.28501     0.26589
  3469     5.40760    14.88533     3.31495     0.14583     0.25472     0.30091     0.22407     0.26938
  3470     4.81661    12.12755    10.82847     0.22063     0.32449     0.33397     0.23825     0.31371
  3471    16.21211     5.36017    14.95838     0.28789     0.40287     0.38118     0.22823     0.35175
  3472     9.20584     9.97100    11.47096     0.16988     0.39975     0.30963     0.38055     0.30045
  3473     3.11928    13.02476    12.21962     0.27688     0.31842     0.26235     0.31690     0.29172
  3474    14.03433    12.50925     9.85103     0.16826     0.28459     0.31131     0.29380     0.29380
  3475    10.31200     0.93222     7.59220     0.11944     0.34846     0.30764     0.25752     0.23823
  3476     0.29509    13.83326    14.60737     0.11525     0.17294     0.32802     0.19344     0.19357
  3477     4.74189     1.48919    14.12148     0.15046     0.28890     0.28180     0.23223     0.22842
  3478    11.76882     6.74704     8.75017     0.13226     0.23926     0.32614     0.24034     0.24975
  3479    14.31719     4.80612    11.56436     0.27557     0.23522     0.35863     0.16203     0.16997
  3480     5.00348     3.92435     6.03341     0.17927     0.27542     0.28029     0.25013     0.24424
  3481     1.44484     6.56226     6.56442     0.33021     0.26734     0.35308     0.27773     0.23903
  3482    14.97031     4.04604     1.56649     0.13239     0.31711     0.32127     0.26904     0.25637
  3483     3.69122     8.77352    10.89656     0.14689     0.30726     0.30676     0.23343     0.29178
  3484    14.89062     5.92826    15.44595     0.22541     0.23708     0.25432     0.25293     0.23882
  3485     3.28810     4.45818     7.06033     0.14991     0.25220     0.31531     0.22967     0.25659
  3486    13.56975     7.27328     1.51132     0.12544     0.33480     0.24891     0.28722     0.32578
  3487    16.09064     8.33466     5.25410     0.19043     0.31983     0.24943     0.21844     0.22447
  3488    11.64063     7.54757     1.75673     0.28909     0.30661     0.43969     0.31258     0.33191
  3489     8.79180     8.17843     4.65751     0.14737     0.29080     0.27431     0.21137     0.26642
  3490     9.40934    10.01429    15.70349     0.12328     0.35303     0.25529     0.26392     0.27881
  3491     0.80345    13.03245     7.44141     0.17279     0.42120     0.32173     0.21013     0.30206
  3492    16.60093    16.11915    14.97603     0.18652     0.37659     0.29725     0.25453     0.31001
  3493    12.86709    10.39469    12.93980     0.12508     0.26624     0.24342     0.29238     0.31148
  3494     0.30722    12.91589    12.99682     0.16859     0.28694     0.21621     0.23887     0.25007
  3495     8.79914     5.06062     8.50362     0.29831     0.42151     0.26313     0.24917     0.32496
  3496    16.31402    12.96869     4.79916     0.16892     0.28601     0.27053     0.18727     0.23216
  3497     3.90507     9.65245    12.83834     0.14047     0.30915     0.39497     0.24802     0.30563
  3498    12.48119     0.19851     7.83607     0.23346     0.36718     0.26946     0.24724     0.36334
  3499     2.45394    16.23785     5.48295     0.14053     0.27146     0.39901     0.26009     0.23978
  3500     0.82714     6.29697     3.76283     0.10805     0.29754     0.25598     0.23159     0.26794
  3501     6.19667     3.15705     6.02848     0.12856     0.23214     0.23743     0.28493     0.30458
  3502    13.91457    16.24902    16.58897     0.16634     0.27385     0.31557     0.24942     0.25559
  3503     9.49804     3.20427    11.97806     0.20301     0.28879     0.25422     0.23418     0.26751
  3504     9.41810     1.06046     5.65707     0.23013     0.30819     0.33671     0.26862     0.23289
  3505     0.06532    12.30704     8.83078     0.17702     0.29100     0.21137     0.28378     0.39886
  3506     5.78013     2.65386     7.80785     0.08491     0.29016     0.29094     0.19229     0.25893
  3507    12.80344     0.19045    12.83551     0.13799     0.40682     0.32280     0.23786     0.23706
  3508    11.85397    12.56835     6.53873     0.15864     0.20521     0.31164     0.33039     0.35620
  3509    14.29602    12.46113    16.40936     0.21634     0.30209     0.28908     0.24867     0.28526
  3510     7.21302     2.92891    15.63056     0.14748     0.31412     0.22383     0.30325     0.26078
  3511     7.23637     7.73330    13.61534     0.31554     0.38694     0.33786     0.28963     0.31642
  3512    15.03739     6.88519     8.62983     0.20867     0.30153     0.28877     0.23435     0.20171
  3513    10.84344    16.48928     7.73465     0.09200     0.29417     0.27107     0.19318     0.27474
  3514     6.85292    16.15017    11.59326     0.16177     0.31626     0.29592     0.27413     0.25336
  3515    13.58929     3.55671    16.74331     0.13325     0.31598     0.22436     0.26216     0.23193
  3516    12.80614    15.79155    12.48569     0.17976     0.36114     0.32824     0.29257     0.23452
  3517    13.41734     3.68488     7.14795     0.09564     0.27900     0.26588     0.24744     0.29003
  3518     1.02892     9.99983     5.56156     0.15377     0.25490     0.30705     0.24050     0.25770
  3519     3.36241     1.65331    11.18849     0.19344     0.35863     0.34671     0.34616     0.32451
  3520    13.56743     7.40423     8.15114     0.18996     0.22149     0.23940     0.19769     0.19292
  3521     9.62657     2.92983     9.82083     0.17216     0.25023     0.22043     0.27070     0.29834
  3522     1.60666     1.22876     5.73009     0.29003     0.42263     0.29708     0.32195     0.35690
  3523    11.22064    11.13500     3.96343     0.25151     0.26120     0.31753     0.31034     0.21726
  3524     0.12745     1.59157     1.98497     0.26905     0.33516     0.32724     0.31302     0.31415
  3525     3.60313     3.45615     0.94480     0.16830     0.34504     0.25115     0.26929     0.29987
  3526     7.24837    12.31621     8.97864     0.13169     0.26757     0.30151     0.28849     0.22977
  3527    14.97455    13.32774    12.24400     0.17452     0.28149     0.31349     0.25568     0.28249
  3528    12.54281    12.02087    11.10291     0.20393     0.26340     0.28671     0.21552     0.22935
  3529     8.31978     1.20808    11.14143     0.11940     0.20709     0.30427     0.22990     0.25814
  3530    11.33622    12.71430     7.58699     0.20438     0.29611     0.33639     0.24402     0.28138
  3531    12.67480    12.83163     5.95272     0.21696     0.42357     0.29715     0.24319     0.28917
  3532    10.89428    13.01362     4.85702     0.11414     0.25959     0.31310     0.23427     0.27488
  3533     3.27505     4.66185    13.20644     0.18434     0.40067     0.31644     0.29845     0.39842
  3534     8.57148    15.64839     0.79089     0.14102     0.31036     0.26156     0.33848     0.29754
  3535    10.08404    10.01202    13.28735     0.12532     0.32088     0.32159     0.18698     0.26245
  3536    10.14224     9.96658     7.48872     0.13005     0.32847     0.21018     0.20536     0.24369
  3537     4.91516     2.93688     2.45351     0.17841     0.40341     0.38637     0.21893     0.24846
  3538     2.89109    10.31436    14.92433     0.25463     0.27509     0.20582     0.29383     0.28708
  3539    10.98361    11.04172     9.59457     0.21039     0.34539     0.25884     0.31560     0.28331
  3540     0.05982    15.09740     8.02042     0.19165     0.26578     0.22756     0.18764     0.34011
  3541     2.92003     7.62256     9.90827     0.12057     0.35989     0.30176     0.27066     0.23994
  3542     1.39958     2.42526    11.36679     0.15938     0.29187     0.26259     0.18483     0.29841
  3543    16.15900    14.95242    16.66466     0.25098     0.33164     0.28943     0.22629     0.29241
  3544     0.94454     3.35985     1.87696     0.22207     0.35238     0.32143     0.26042     0.25213
  3545    12.19928     7.77010     8.61978     0.12611     0.28982     0.30260     0.18809     0.25251
  3546    14.10100    15.02307    15.18674     0.22766     0.38691     0.30014     0.25691     0.29417
  3547    11.73201     4.10738     5.51174     0.17245     0.29164     0.31763     0.30271     0.22321
  3548     9.37808     9.55224     9.24539     0.21502     0.32390     0.20943     0.30456     0.32434
  3549    14.83365     1.36035     9.82162     0.20769     0.28652     0.32985     0.18637     0.29059
  3550    15.08449     8.75464    14.31137     0.19410     0.25582     0.24537     0.28470     0.24149
  3551    10.40522     0.03939     0.86253     0.18392     0.34944     0.24855     0.25481     0.21356
  3552     8.61985     5.03293     1.24633     0.25756     0.39425     0.30971     0.23627     0.23674
  3553     1.81821    14.24952    15.99260     0.13041     0.32623     0.31412     0.27982     0.27486
  3554     9.86474     7.32140     2.70730     0.11916     0.28752     0.27175     0.27927     0.25988
  3555     9.79283    11.45256    10.07784     0.15993     0.28596     0.25171     0.22972     0.29664
  3556     2.02777    14.23513     6.08172     0.16534     0.28804     0.28136     0.19825     0.22038
  3557     5.84542     8.48409    11.06322     0.21374     0.35675     0.19124     0.29130     0.35594
  3558     0.76175    14.00978     5.27863     0.24197     0.49209     0.42777     0.30800     0.33614
  3559     1.90604    13.32499     6.64376     0.14159     0.40185     0.26340     0.26729     0.27613
  3560     0.36006     9.26954     3.76663     0.14693     0.32064     0.37395     0.28084     0.28688
  3561     7.93079    13.31428     4.04049     0.15892     0.29723     0.33968     0.24827     0.30973
  3562     5.20769     7.56553     6.73465     0.10728     0.37158     0.28812     0.25945     0.29538
  3563    11.91892     5.86715    15.36777     0.23316     0.29171     0.31926     0.28832     0.21978
  3564     6.97721     1.78785     2.42440     0.20295     0.44893     0.33918     0.30611     0.35162
  3565    16.21087     1.27331     3.97755     0.13216     0.28508     0.33796     0.28609     0.28868
  3566    11.48053     7.65131     7.87233     0.19019     0.21455     0.28598     0.22475     0.26422
  3567    12.44744     1.80726    12.81388     0.13279     0.31525     0.20772     0.22955     0.32307
  3568     9.10684     9.27810     7.27333     0.19158     0.21722     0.23459     0.23572     0.23326
  3569    14.44595     7.16526    11.53983     0.14517     0.41687     0.28849     0.22636     0.27475
  3570    15.54013    11.62569    13.54614     0.15050     0.38833     0.32581     0.24424     0.29106
  3571    12.74923     0.79392     9.68571     0.17283     0.30424     0.30270     0.31188     0.32805
  3572     6.29670     7.49171     7.15434     0.20351     0.37089     0.27525     0.31150     0.29124
  3573    11.41592     4.24910    15.35557     0.20501     0.28442     0.22332     0.25777     0.33536
  3574     6.47713     8.13830     0.53015     0.19789     0.51835     0.27018     0.36336     0.37938
  3575     8.72817    16.49030    12.86844     0.19195     0.37325     0.26779     0.20846     0.30456
  3576     5.19202    12.21716    15.45688     0.19461     0.42196     0.22737     0.30385     0.29658
  3577    16.42159     0.07585     1.91260     0.12834     0.29149     0.24980     0.23662     0.37819
  3578     4.61168    14.97760    14.20965     0.13384     0.20448     0.23764     0.22387     0.26486
  3579    14.39920     8.85038     0.74467     0.10391     0.29555     0.30323     0.21624     0.25891
  3580    12.81242     6.25615    15.05394     0.10495     0.23315     0.28681     0.23544     0.27217
  3581    13.14714     5.54367     0.61545     0.17862     0.27663     0.21525     0.34762     0.32246
  3582    10.71410    10.74973     3.01894     0.33632     0.40853     0.30905     0.23118     0.29947
  3583     9.08941    14.48257    16.42096     0.23782     0.38941     0.32157     0.29862     0.34191
  3584     3.27110    16.55486    12.17764     0.09540     0.20197     0.31420     0.23324     0.24153
  3585     9.99221    15.13470     3.36289     0.10319     0.43046     0.30037     0.24362     0.32057
  3586     5.01208    12.63815    11.99201     0.16927     0.32729     0.32990     0.25759     0.28978
  3587    10.50403     0.70898     5.38101     0.25839     0.36738     0.27447     0.21283     0.34786
  3588    13.62298    15.33586    13.31458     0.18427     0.31261     0.31951     0.32393     0.27250
  3589     6.46931    11.06041     3.98738     0.17557     0.22278     0.36004     0.23142     0.25659
  3590     7.05073    15.48182     1.16004     0.13225     0.17393     0.33946     0.22725     0.24134
  3591     0.14244    12.13071     5.80359     0.08841     0.25946     0.29755     0.24650     0.22355
  3592     9.91915     9.05367     5.98275     0.10846     0.30844     0.30444     0.30096     0.30240
  3593     7.78639     0.86419    12.25803     0.16462     0.30072     0.22630     0.27043     0.28047
  3594    14.58592    15.66784     5.87621     0.16252     0.33452     0.37378     0.25932     0.31933
  3595    13.17728     0.98455     5.75865     0.21485     0.28050     0.28272     0.21838     0.23874
  3596    12.62690    14.33597     8.07402     0.11968     0.23324     0.27102     0.15631     0.23367
  3597    12.42927     1.60748     4.11167     0.20711     0.33896     0.37561     0.25414     0.27641
  3598     5.33058    16.39992     4.09673     0.16917     0.43574     0.29090     0.33035     0.27502
  3599     5.21556    13.83176    11.33805     0.19281     0.29633     0.25453     0.21520     0.26880
  3600     5.77355     8.12398     8.01790     0.18791     0.21677     0.40100     0.33382     0.29466
  3601    13.31855     4.86541     1.49358     0.14008     0.33166     0.27178     0.24719     0.30044
  3602    15.94688    15.44821    11.85760     0.19471     0.27679     0.22543     0.25343     0.27544
  3603     4.28114    15.54044    10.32866     0.19476     0.19629     0.37030     0.23601     0.26926
  3604    11.34549     5.10996     9.97922     0.14322     0.27905     0.28684     0.24460     0.25237
  3605     1.88854    12.70973     4.78150     0.11359     0.47765     0.22517     0.27961     0.26203
  3606    12.48068    11.31135     8.74394     0.17465     0.28528     0.25890     0.27212     0.25125
  3607     1.29530    12.23836     1.10332     0.16622     0.29872     0.32152     0.28887     0.28451
  3608    11.74516     4.94526    11.18631     0.19442     0.21919     0.27136     0.25413     0.33338
  3609    10.63569     6.62690    10.97237     0.15828     0.27439     0.27942     0.27401     0.26901
  3610    12.00741    16.30395    12.15345     0.10551     0.26969     0.34628     0.25753     0.23289
  3611    15.64290    10.34109    13.64372     0.13111     0.29691     0.29017     0.19483     0.21803
  3612    10.35151     3.85595     4.57583     0.30403     0.28184     0.41242     0.40019     0.43637
  3613     3.68791     6.66642    11.68935     0.15824     0.32697     0.26645     0.25900     0.27976
  3614    16.44554     8.43224     3.99144     0.17934     0.31712     0.20237     0.21575     0.30257
  3615     3.52660    14.69166     8.88658     0.22104     0.32099     0.28853     0.26587     0.26652
  3616     8.44509     6.39092     0.23285     0.07683     0.26841     0.28965     0.23486     0.19116
  3617     5.75666     6.79533    10.81872     0.21400     0.33376     0.22271     0.24482     0.35725
  3618     1.20394    13.41882     4.61055     0.17855     0.31321     0.19058     0.28716     0.28841
  3619     4.13691     4.24119     5.35389     0.17844     0.29286     0.19310     0.27556     0.27993
  3620     7.99616     7.41671     0.29264     0.25496     0.33461     0.34495     0.35873     0.37929
  3621     2.66220     2.06044     8.06927     0.17126     0.35341     0.34009     0.24439     0.25351
  3622     7.85425     7.29405    12.69723     0.20001     0.38018     0.27068     0.22469     0.32708
  3623    14.78876    13.19938    15.75702     0.26801     0.35601     0.38194     0.36300     0.35443
  3624     0.77481    11.06003     9.81412     0.15777     0.31263     0.37574     0.23644     0.27221
  3625     0.39606    12.83442    15.18743     0.18176     0.30808     0.33329     0.26661     0.31062
  3626    10.41583     3.98864     1.98314     0.18688     0.39676     0.33566     0.31514     0.31480
  3627     6.47771     8.77801     9.05750     0.18201     0.44893     0.32666     0.25551     0.25443
  3628    11.23003     3.14854     0.87460     0.19351     0.35565     0.26660     0.24625     0.27532
  3629     8.56562     0.52347     7.36310     0.13127     0.28716     0.25025     0.28791     0.28534
  3630     7.86933     8.93785     1.75755     0.16275     0.32574     0.33963     0.23746     0.35212
  3631     9.35293     1.93940    16.48925     0.10897     0.30680     0.26634     0.18574     0.19515
  3632     7.08065     9.82159     9.05328     0.17718     0.30392     0.30961     0.23194     0.28936
  3633     7.88419    10.39185     7.32439     0.26917     0.19732     0.40753     0.32664     0.34645
  3634    13.53009    10.01885     1.01431     0.08819     0.26754     0.31874     0.27380     0.25444
  3635    10.57808    12.38631    14.08279     0.15980     0.21663     0.27155     0.19282     0.24774
  3636     3.06992     4.32907     0.97712     0.15848     0.35668     0.19322     0.23981     0.24535
  3637    10.21921     4.02384     9.93046     0.18856     0.35337     0.31659     0.28811     0.31035
  3638    10.04692     0.62319    15.50202     0.08843     0.18793     0.31880     0.24036     0.27473
  3639    13.36020    13.90158     3.38660     0.13872     0.44133     0.25996     0.26535     0.25429
  3640     5.01698    15.58218     2.58385     0.19047     0.35614     0.26928     0.25628     0.28186
  3641     9.21423     0.89731     2.32591     0.13304     0.31160     0.23140     0.19352     0.25034
  3642    10.98958     3.15006    11.93246     0.21270     0.27274     0.40097     0.26686     0.25235
  3643     5.10499     6.65638    16.74070     0.07752     0.23053     0.25722     0.21492     0.18467
  3644    16.28712     4.88852     9.08482     0.20624     0.35094     0.31652     0.35434     0.29554
  3645     0.29124    14.59773     2.26799     0.15737     0.24830     0.32122     0.19542     0.24662
  3646     8.06558    10.08842     1.97821     0.25551     0.43355     0.30213     0.29588     0.30829
  3647    13.43636     1.83795     5.27596     0.31192     0.34446     0.38673     0.32913     0.39429
  3648    13.88099    16.60136     2.72512     0.20269     0.32490     0.21523     0.27175     0.30885
  3649    11.42179     1.95244     4.08527     0.31744     0.25215     0.30877     0.29477     0.25499
  3650     1.40500    11.75921     6.60480     0.19563     0.38396     0.32578     0.27555     0.33481
  3651     6.85516     4.07551     3.09430     0.16304     0.30767     0.30301     0.24021     0.25594
  3652     6.10437    12.52355     8.63269     0.19624     0.30186     0.28591     0.29905     0.28335
  3653     5.51123     2.21205    14.88539     0.14301     0.26743     0.19803     0.19833     0.27453
  3654     4.56723    16.66283    11.34760     0.33946     0.23088     0.29853     0.27803     0.27607
  3655    10.87309    15.96529     1.25614     0.26477     0.34694     0.27431     0.32439     0.34646
  3656     6.45360    16.55672     8.67509     0.12912     0.32626     0.31452     0.20663     0.20755
  3657     8.99612     3.80343    16.04589     0.22305     0.20170     0.28847     0.28993     0.22091
  3658    10.44834    11.35904     5.65697     0.20018     0.42744     0.38419     0.31360     0.35220
  3659     9.96868    13.34837     3.00504     0.18103     0.29793     0.27661     0.31039     0.20889
  3660     7.25892    15.66633    13.10918     0.21623     0.37538     0.28700     0.29806     0.27898
  3661     1.51970    12.04537     5.52290     0.10348     0.36056     0.37018     0.24398     0.24380
  3662     5.36918     1.41106     8.37420     0.16116     0.35989     0.37462     0.31226     0.30333
  3663    12.74214    15.85126     1.36215     0.15958     0.37445     0.27538     0.28317     0.26979
  3664     9.80589     9.55382    10.49530     0.20203     0.33818     0.20920     0.28600     0.24079
  3665     6.81537     0.89509     0.99269     0.22207     0.31788     0.29239     0.27228     0.23748
  3666     4.16199    15.24702     4.87915     0.14470     0.30901     0.26466     0.24173     0.18715
  3667     9.82657    11.71980     8.63628     0.16012     0.26230     0.21653     0.25532     0.28630
  3668     8.62149     4.25697    15.13640     0.15728     0.31874     0.25483     0.28014     0.28688
  3669     0.98257     9.84316    10.53010     0.17235     0.33651     0.25972     0.21161     0.25996
  3670     3.79374     1.94620     0.53726     0.20345     0.26624     0.22964     0.21831     0.29149
  3671     2.64744    14.70013     9.89330     0.17239     0.19876     0.30248     0.19667     0.25703
  3672    11.23475    11.47000     8.55025     0.16023     0.34287     0.23462     0.28354     0.27810
  3673     6.75414     9.97783     5.54113     0.14092     0.33943     0.31749     0.25969     0.26650
  3674     4.02209     5.76745     7.52801     0.24232     0.41209     0.35783     0.30877     0.28266
  3675    16.19578     2.60927     6.23713     0.15829     0.36151     0.18430     0.23235     0.29070
  3676    16.53742    10.57169     7.09195     0.25107     0.38015     0.43022     0.25783     0.34514
  3677     4.64558     8.58456     3.95716     0.28470     0.26009     0.37925     0.30344     0.26508
  3678     5.72531    14.09799     4.49000     0.18704     0.26575     0.29348     0.26633     0.25130
  3679     3.94552    10.34286     0.38493     0.31127     0.40365     0.39330     0.27937     0.42403
  3680     0.42150    10.24435     8.20815     0.13591     0.31186     0.22538     0.25213     0.22188
  3681     3.40923     0.94753    14.65691     0.19877     0.25063     0.26716     0.24952     0.28779
  3682     2.24249    11.11210    12.31970     0.12135     0.31159     0.33042     0.22802     0.26772
  3683    13.29953    15.80254     9.49135     0.21232     0.33469     0.29452     0.21735     0.31243
  3684     3.79100    15.17821    11.43174     0.26826     0.27449     0.32518     0.24526     0.33671
  3685    12.88212     8.09276    12.41080     0.25292     0.33224     0.28348     0.27581     0.34019
  3686     8.60113    13.36793     6.40662     0.21704     0.33790     0.27292     0.24042     0.24014
  3687     6.42142    14.66916     3.05212     0.19708     0.25074     0.27936     0.19635     0.32468
  3688    13.11811    13.03409     4.05665     0.13861     0.41759     0.25082     0.31386     0.21862
  3689     1.48143     8.97162     6.69392     0.10964     0.33701     0.29009     0.20605     0.27100
  3690     3.74767     4.95702     8.08842     0.19367     0.41098     0.26782     0.32244     0.30642
  3691     9.77249     5.32876     4.48547     0.15646     0.46605     0.27534     0.25968     0.30392
  3692     7.70916     2.49891     9.46894     0.15163     0.31675     0.26426     0.20407     0.24626
  3693    11.99542     0.73870     5.78045     0.24495     0.31180     0.30391     0.24809     0.20722
  3694     7.53994     5.95284     9.51446     0.17712     0.26119     0.33033     0.25114     0.19453
  3695     3.40938     9.18922    11.90050     0.16036     0.34157     0.24470     0.20898     0.25958
  3696     5.02771    10.57611     5.58516     0.21747     0.12578     0.31039     0.22601     0.23199
  3697     3.05447    14.63157    16.47821     0.17380     0.32147     0.26065     0.22842     0.34548
  3698    16.47843    11.39361    10.85519     0.20695     0.29737     0.33865     0.25664     0.29230
  3699    16.02098    15.15902     8.78761     0.22139     0.32754     0.33043     0.29231     0.26712
  3700    13.04586     6.03311    12.84720     0.11203     0.37525     0.23144     0.20606     0.27167
  3701    16.38532     2.56860     1.53184     0.16867     0.33675     0.30969     0.26086     0.27632
  3702    12.53866    13.89674     4.33162     0.26161     0.34303     0.29610     0.31208     0.26230
  3703     5.25918     2.40794     1.51068     0.18229     0.26932     0.23881     0.20411     0.30063
  3704    10.08973     3.16760     6.79769     0.17780     0.34976     0.30805     0.31685     0.32650
  3705    12.08894     4.89434    14.90561     0.15116     0.25413     0.25888     0.23785     0.22622
  3706     3.66568     8.53028     4.61774     0.31310     0.32254     0.38000     0.33503     0.29457
  3707     0.05178     1.77149     6.16322     0.17493     0.39738     0.27985     0.23782     0.29469
  3708    12.38639     3.94309    15.14607     0.14926     0.31871     0.23432     0.24254     0.24114
  3709    14.21108     2.65648     2.18518     0.22766     0.24240     0.30994     0.29914     0.29437
  3710     8.16508    11.32442    16.02275     0.20737     0.31698     0.32091     0.29378     0.33168
  3711    13.77510    10.27901     5.13939     0.18799     0.19531     0.28560     0.22911     0.21300
  3712     4.82567    10.35630    11.28556     0.14815     0.36589     0.26749     0.24693     0.34233
  3713    10.26213     3.65960     5.57248     0.14434     0.27544     0.29246     0.31526     0.27255
  3714    12.15059     6.05787    12.01605     0.13287     0.28684     0.25636     0.24936     0.31505
  3715     4.68047     9.30931     3.04898     0.12011     0.35964     0.24222     0.28950     0.21614
  3716    13.44112     2.82257     0.55008     0.22904     0.28275     0.29903     0.29620     0.37879
  3717     3.65767     8.45743     1.21217     0.12131     0.27639     0.29501     0.27338     0.30779
  3718    10.95103    16.38445     6.68684     0.19261     0.32908     0.27382     0.30653     0.32348
  3719     7.83624    13.98978     1.74006     0.26889     0.32718     0.28868     0.24776     0.23113
  3720     9.11995     8.43673    14.58506     0.35341     0.22778     0.32902     0.27602     0.37615
  3721     8.08903     5.40158    11.98863     0.12000     0.39146     0.23936     0.29729     0.28720
  3722    15.43669     9.55131     5.80489     0.23787     0.23324     0.40024     0.25253     0.24178
  3723    16.62897     1.76753    10.81485     0.08907     0.27643     0.21094     0.19599     0.20554
  3724    13.80466     9.39634     3.15261     0.25464     0.28257     0.35679     0.26817     0.25341
  3725     2.53136     6.93625    10.49688     0.12419     0.29968     0.25099     0.20621     0.21425
  3726     6.90555     4.78194    15.38127     0.15036     0.26548     0.26694     0.23720     0.27593
  3727    14.21268    13.23446    13.44558     0.12017     0.37339     0.33252     0.29004     0.32531
  3728     8.90216    10.62703     4.98898     0.27024     0.20425     0.29794     0.27004     0.31409
  3729     8.12982     3.75985     7.06743     0.20592     0.26003     0.28575     0.25029     0.35546
  3730     2.21325     3.26836     1.60620     0.18025     0.32021     0.36357     0.27892     0.24116
  3731    16.04948    16.45534    15.74716     0.20466     0.34271     0.26161     0.31295     0.30721
  3732     1.46327     7.03709     9.84494     0.17148     0.41727     0.23375     0.28329     0.31498
  3733    11.28526     5.59139     5.12244     0.13757     0.25872     0.23723     0.27400     0.30452
  3734    15.85228     4.97016    11.37070     0.25834     0.30011     0.32170     0.30061     0.26137
  3735     7.94282     4.48218    12.37354     0.08791     0.32908     0.27413     0.23216     0.24157
  3736    11.40204    15.60295    14.61597     0.14724     0.39101     0.19251     0.29220     0.24771
  3737     7.83647     4.77979     3.56952     0.28632     0.38222     0.29675     0.28484     0.30867
  3738     7.48445     5.58242    11.04908     0.19236     0.28698     0.32336     0.28138     0.23039
  3739     4.80124    15.81377     6.78446     0.16503     0.30552     0.30982     0.27353     0.25872
  3740     2.71317     2.63351     6.68273     0.20424     0.31344     0.35784     0.34261     0.29077
  3741     1.89209    12.89384    12.05878     0.15856     0.37694     0.38353     0.30489     0.32319
  3742    14.18738     6.07357     6.12144     0.29341     0.37414     0.22234     0.18364     0.28738
  3743     1.63053     8.40989     2.17490     0.12765     0.31623     0.29789     0.26849     0.24641
